"Местное время в Иркутске (аэропорт)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"09.06.2020 20:00";"17.0";"709.6";"752.4";"";"47";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"";"21.0";"";"20–30%.";"1500-2000";"";"";"10.0";"5.6";"";"";"";"";"";"";
"09.06.2020 17:00";"20.5";"709.8";"752.0";"";"37";"Ветер, дующий с юго-юго-востока";"5";"";"";"60%.";" ";"";"";"";"";"";"40%.";"2500 или более, или облаков нет.";"";"";"10.0";"5.4";"";"";"";"";"";"";
"09.06.2020 14:00";"19.1";"711.1";"753.5";"";"43";"Ветер, дующий с юго-юго-востока";"6";"";"";"70 – 80%.";" ";"";"";"";"";"";"40%.";"2500 или более, или облаков нет.";"";"";"10.0";"6.2";"";"";"";"";"";"";
"09.06.2020 11:00";"16.1";"712.8";"755.8";"";"54";"Ветер, дующий с юго-юго-востока";"4";"";"";"100%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"6.7";"";"";"";"";"";"";
"09.06.2020 08:00";"10.7";"713.8";"757.7";"";"86";"Ветер, дующий с юго-юго-востока";"2";"";"";"100%.";" ";"";"";"5.3";"";"";"20–30%.";"2500 или более, или облаков нет.";"";"";"10.0";"8.4";"";"";"";"";"";"";
"09.06.2020 05:00";"7.1";"713.8";"758.2";"";"97";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"6.7";"";"";"";"";"";"";
"09.06.2020 02:00";"8.6";"713.8";"757.9";"";"94";"Ветер, дующий с юга";"1";"";"";"100%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"7.6";"";"";"";"";"";"";
"08.06.2020 23:00";"11.0";"713.2";"757.0";"";"68";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"5.3";"";"";"";"";"";"";
"08.06.2020 20:00";"16.1";"712.1";"755.2";"";"45";"Ветер, дующий с запада";"4";"";"";"100%.";" ";"";"";"";"20.3";"";"20–30%.";"2500 или более, или облаков нет.";"";"";"10.0";"4.0";"";"";"";"";"";"";
"08.06.2020 17:00";"18.3";"711.7";"754.4";"";"37";"Ветер, дующий с северо-запада";"6";"";"";"100%.";" ";"";"";"";"";"";"50%.";"2500 или более, или облаков нет.";"";"";"10.0";"3.1";"";"";"";"";"";"";
"08.06.2020 14:00";"19.1";"712.1";"754.7";"";"36";"Ветер, дующий с северо-запада";"5";"";"";"100%.";" ";"";"";"";"";"";"40%.";"2500 или более, или облаков нет.";"";"";"10.0";"3.8";"";"";"";"";"";"";
"08.06.2020 11:00";"16.1";"712.9";"755.9";"";"51";"Ветер, дующий с северо-запада";"4";"";"";"100%.";" ";"";"";"";"";"";"40%.";"1000-1500";"";"";"10.0";"5.9";"";"";"";"";"";"";
"08.06.2020 08:00";"11.2";"713.5";"757.3";"";"80";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"3.2";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"7.9";"";"";"";"";"";"";
"08.06.2020 05:00";"3.4";"713.0";"758.1";"";"100";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"3.4";"";"";"";"";"";"";
"08.06.2020 02:00";"4.3";"712.3";"757.2";"";"99";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"4.2";"";"";"";"";"";"";
"07.06.2020 23:00";"8.4";"712.1";"756.2";"";"97";"Ветер, дующий с юга";"3";"";"";"100%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"8.0";"";"";"";"";"";"";
"07.06.2020 20:00";"14.0";"711.6";"754.9";"";"68";"Ветер, дующий с юго-юго-востока";"3";"";"";"100%.";" ";"";"";"";"15.0";"";"20–30%.";"1500-2000";"";"";"10.0";"8.2";"";"";"";"";"";"";
"07.06.2020 17:00";"13.5";"712.0";"755.3";"";"73";"Ветер, дующий с юго-востока";"3";"";"";"100%.";" ";"";"";"";"";"";"60%.";"1000-1500";"";"";"10.0";"8.8";"";"";"";"";"";"";
"07.06.2020 14:00";"12.2";"712.2";"755.7";"";"78";"Ветер, дующий с запада";"5";"";"";"100%.";" ";"";"";"";"";"";"70 – 80%.";"600-1000";"";"";"10.0";"8.5";"";"";"";"";"";"";
"07.06.2020 11:00";"10.8";"711.7";"755.4";"";"71";"Ветер, дующий с западо-северо-запада";"9";"";"";"100%.";" ";"";"";"";"";"";"70 – 80%.";"600-1000";"";"";"10.0";"5.6";"";"";"";"";"";"";
"07.06.2020 08:00";"11.4";"710.6";"754.2";"";"62";"Ветер, дующий с северо-северо-запада";"6";"";"";"50%.";" ";"";"";"8.3";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"4.4";"";"";"";"";"";"";
"07.06.2020 05:00";"8.9";"709.0";"752.8";"";"95";"Ветер, дующий с северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"8.2";"";"";"";"";"";"";
"07.06.2020 02:00";"11.6";"707.9";"751.3";"";"80";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"20–30%.";"1500-2000";"";"";"10.0";"8.3";"";"";"";"";"";"";
"06.06.2020 23:00";"11.5";"707.5";"751.0";"";"89";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";" ";"";"";"";"";"";"20–30%.";"2500 или более, или облаков нет.";"";"";"10.0";"9.7";"";"";"";"";"";"";
"06.06.2020 20:00";"15.4";"706.3";"749.0";"";"79";"Ветер, дующий с юга";"5";"";"";"100%.";" ";"";"";"";"22.4";"";"20–30%.";"1500-2000";"";"";"10.0";"11.7";"";"";"";"";"";"";
"06.06.2020 17:00";"20.2";"704.6";"746.5";"";"55";"Ветер, дующий с западо-северо-запада";"3";"";"";"100%.";" ";"";"";"";"";"";"20–30%.";"1500-2000";"";"";"10.0";"10.7";"";"";"";"";"";"";
"06.06.2020 14:00";"18.4";"703.0";"745.1";"";"58";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"9.9";"";"";"";"";"";"";
"06.06.2020 11:00";"15.0";"702.5";"745.0";"";"78";"Ветер, дующий с юга";"3";"";"";"100%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"11.2";"";"";"";"";"";"";
"06.06.2020 05:00";"8.5";"705.6";"749.3";"";"99";"Ветер, дующий с востока";"4";"";"";"100%.";" ";"";"";"";"";"";"60%.";"1000-1500";"";"";"10.0";"8.4";"";"";"";"";"";"";
"06.06.2020 02:00";"9.0";"708.1";"751.9";"";"95";"Ветер, дующий с юго-востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"8.2";"";"";"";"";"";"";
"05.06.2020 23:00";"9.7";"709.4";"753.1";"";"89";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"";"";"";"20–30%.";"2500 или более, или облаков нет.";"";"";"10.0";"8.0";"";"";"";"";"";"";
"05.06.2020 20:00";"14.4";"709.7";"752.8";"";"64";"Ветер, дующий с юга";"5";"";"";"100%.";" ";"";"";"";"19.1";"";"20–30%.";"2500 или более, или облаков нет.";"";"";"10.0";"7.6";"";"";"";"";"";"";
"05.06.2020 17:00";"17.4";"709.7";"752.3";"";"60";"Ветер, дующий с юга";"4";"";"";"100%.";" ";"";"";"";"";"";"60%.";"1000-1500";"";"";"10.0";"9.4";"";"";"";"";"";"";
"05.06.2020 11:00";"12.0";"710.6";"754.1";"";"91";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"50%.";"2500 или более, или облаков нет.";"";"";"10.0";"10.5";"";"";"";"";"";"";
"05.06.2020 08:00";"10.1";"710.5";"754.2";"";"100";"Ветер, дующий с востоко-северо-востока";"2";"";"";"100%.";" ";"";"";"9.0";"";"";"40%.";"1500-2000";"";"";"10.0";"10.1";"";"";"";"";"";"";
"05.06.2020 05:00";"9.4";"710.8";"754.7";"";"100";"Ветер, дующий с юго-юго-востока";"2";"";"";"100%.";" ";"";"";"";"";"";"20–30%.";"1500-2000";"";"";"10.0";"9.4";"";"";"";"";"";"";
"05.06.2020 02:00";"9.5";"711.3";"755.2";"";"99";"Ветер, дующий с востоко-северо-востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"9.3";"";"";"";"";"";"";
"04.06.2020 23:00";"12.1";"712.0";"755.5";"";"75";"Ветер, дующий с востоко-северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"7.8";"";"";"";"";"";"";
"04.06.2020 20:00";"14.5";"712.0";"755.2";"";"63";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"";"18.2";"";"20–30%.";"1500-2000";"";"";"10.0";"7.4";"";"";"";"";"";"";
"04.06.2020 17:00";"17.9";"712.0";"754.7";"";"49";"Ветер, дующий с юга";"3";"";"";"100%.";" ";"";"";"";"";"";"40%.";"1500-2000";"";"";"10.0";"7.0";"";"";"";"";"";"";
"04.06.2020 14:00";"15.2";"713.7";"756.9";"";"62";"Ветер, дующий с запада";"3";"";"";"100%.";" ";"";"";"";"";"";"50%.";"1000-1500";"";"";"10.0";"7.9";"";"";"";"";"";"";
"04.06.2020 11:00";"11.5";"714.6";"758.3";"";"92";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"70 – 80%.";"300-600";"";"";"10.0";"10.2";"";"";"";"";"";"";
"04.06.2020 08:00";"9.8";"714.4";"758.4";"";"99";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";" ";"";"";"8.3";"";"";"60%.";"300-600";"";"";"10.0";"9.7";"";"";"";"";"";"";
"04.06.2020 05:00";"9.9";"712.6";"756.4";"";"94";"Ветер, дующий с северо-запада";"3";"";"";"100%.";" ";"";"";"";"";"";"20–30%.";"1500-2000";"";"";"10.0";"8.9";"";"";"";"";"";"";
"04.06.2020 02:00";"9.9";"711.1";"754.9";"";"81";"Ветер, дующий с юга";"1";"";"";"100%.";" ";"";"";"";"";"";"20–30%.";"1500-2000";"";"";"10.0";"6.7";"";"";"";"";"";"";
"03.06.2020 23:00";"12.9";"710.5";"753.9";"";"59";"Ветер, дующий с востоко-северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"20–30%.";"1500-2000";"";"";"10.0";"4.9";"";"";"";"";"";"";
"03.06.2020 20:00";"15.4";"709.7";"752.7";"";"53";"Ветер, дующий с юго-юго-востока";"4";"";"";"100%.";" ";"";"";"";"18.9";"";"20–30%.";"1500-2000";"";"";"10.0";"5.9";"";"";"";"";"";"";
"03.06.2020 17:00";"18.0";"710.0";"752.6";"";"46";"Ветер, дующий с юго-юго-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"";"20–30%.";"1500-2000";"";"";"10.0";"6.2";"";"";"";"";"";"";
"03.06.2020 14:00";"16.7";"710.5";"753.4";"";"47";"Ветер, дующий с западо-северо-запада";"3";"";"";"40%.";" ";"";"";"";"";"";"40%.";"1000-1500";"";"";"10.0";"5.2";"";"";"";"";"";"";
"03.06.2020 11:00";"16.2";"709.6";"752.4";"";"43";"Ветер, дующий с юга";"4";"";"";"100%.";" ";"";"";"";"";"";"20–30%.";"2500 или более, или облаков нет.";"";"";"10.0";"3.6";"";"";"";"";"";"";
"03.06.2020 08:00";"10.2";"710.1";"753.8";"";"70";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"0.9";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"4.9";"";"";"";"";"";"";
"03.06.2020 05:00";"2.7";"710.4";"755.4";"";"93";"Ветер, дующий с востока";"3";"";"";"20–30%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"1.7";"";"";"";"";"";"";
"03.06.2020 02:00";"3.2";"711.1";"756.1";"";"92";"Ветер, дующий с востока";"3";"";"";"40%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"2.0";"";"";"";"";"";"";
"02.06.2020 23:00";"8.0";"711.8";"756.1";"";"71";"Ветер, дующий с востока";"3";"";"";"40%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"3.0";"";"";"";"";"";"";
"02.06.2020 20:00";"15.7";"711.6";"754.6";"";"43";"Ветер, дующий с севера";"2";"";"";"40%.";" ";"";"";"";"17.3";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"3.0";"";"";"";"";"";"";
"02.06.2020 17:00";"16.8";"712.2";"755.2";"";"35";"Ветер, дующий с северо-северо-запада";"4";"";"";"100%.";" ";"";"";"";"";"";"40%.";"1500-2000";"";"";"10.0";"1.2";"";"";"";"";"";"";
"02.06.2020 14:00";"14.0";"712.7";"756.1";"";"45";"Ветер, дующий с западо-северо-запада";"8";"12";"";"100%.";" ";"";"";"";"";"";"40%.";"1500-2000";"";"";"10.0";"2.3";"";"";"";"";"";"";
"02.06.2020 11:00";"11.4";"712.9";"756.7";"";"61";"Ветер, дующий с западо-северо-запада";"8";"";"";"100%.";" ";"";"";"";"";"";"40%.";"600-1000";"";"";"10.0";"4.0";"";"";"";"";"";"";
"02.06.2020 08:00";"7.8";"712.9";"757.2";"";"78";"Ветер, дующий с северо-запада";"7";"11";"";"100%.";" ";"";"";"6.1";"";"";"40%.";"600-1000";"";"";"10.0";"4.2";"";"";"";"";"";"";
"02.06.2020 05:00";"6.2";"711.8";"756.3";"";"88";"Ветер, дующий с западо-северо-запада";"7";"";"";"100%.";" ";"";"";"";"";"";"20–30%.";"600-1000";"";"";"10.0";"4.3";"";"";"";"";"";"";
"02.06.2020 02:00";"7.1";"710.6";"754.9";"";"95";"Ветер, дующий с западо-северо-запада";"6";"";"";"100%.";" ";"";"";"";"";"";"70 – 80%.";"1000-1500";"";"";"10.0";"6.3";"";"";"";"";"";"";
"01.06.2020 23:00";"7.2";"709.9";"754.0";"";"96";"Ветер, дующий с запада";"4";"";"";"100%.";" ";"";"";"";"";"";"100%.";"1000-1500";"";"";"10.0";"6.6";"";"";"";"";"";"";
"01.06.2020 20:00";"10.8";"708.1";"751.6";"";"81";"Ветер, дующий с северо-запада";"3";"";"";"100%.";" ";"";"";"";"18.4";"";"60%.";"1000-1500";"";"";"10.0";"7.7";"";"";"";"";"";"";
"01.06.2020 17:00";"11.6";"708.4";"751.9";"";"81";"Ветер, дующий с северо-северо-запада";"6";"";"";"100%.";" ";"";"";"";"";"";"60%.";"1000-1500";"";"";"4.8";"8.5";"";"";"";"";"";"";
"01.06.2020 14:00";"14.2";"707.5";"750.4";"";"68";"Ветер, дующий с западо-северо-запада";"9";"13";"";"100%.";" ";"";"";"";"";"";"60%.";"300-600";"";"";"10.0";"8.3";"";"";"";"";"";"";
"01.06.2020 11:00";"15.2";"708.4";"751.2";"";"72";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"10.1";"";"";"";"";"";"";
"01.06.2020 08:00";"10.4";"708.8";"752.4";"";"100";"Ветер, дующий с востока";"3";"";"";"100%.";" ";"";"";"6.5";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"10.4";"";"";"";"";"";"";
"01.06.2020 05:00";"7.5";"709.4";"753.5";"";"100";"Ветер, дующий с востоко-юго-востока";"3";"";"";"100%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"2.6";"7.5";"";"";"";"";"";"";
"01.06.2020 02:00";"10.2";"710.5";"754.3";"";"100";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"10.2";"";"";"";"";"";"";
"31.05.2020 23:00";"12.0";"711.0";"754.5";"";"91";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"20–30%.";"1500-2000";"";"";"10.0";"10.6";"";"";"";"";"";"";
"31.05.2020 20:00";"15.9";"709.3";"752.2";"";"54";"Ветер, дующий с западо-северо-запада";"6";"10";"";"100%.";" ";"";"";"";"22.7";"";"40%.";"1500-2000";"";"";"10.0";"6.5";"";"";"";"";"";"";
"31.05.2020 17:00";"21.4";"707.7";"749.7";"";"29";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";" ";"";"";"";"";"";"40%.";"2500 или более, или облаков нет.";"";"";"10.0";"2.6";"";"";"";"";"";"";
"31.05.2020 14:00";"20.1";"708.1";"750.4";"";"32";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"2.8";"";"";"";"";"";"";
"31.05.2020 11:00";"17.0";"708.9";"751.6";"";"37";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"2.1";"";"";"";"";"";"";
"31.05.2020 08:00";"10.9";"709.6";"753.2";"";"51";"Ветер, дующий с юго-юго-востока";"4";"";"";"100%.";" ";"";"";"2.2";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"1.2";"";"";"";"";"";"";
"31.05.2020 05:00";"4.1";"709.7";"754.5";"";"65";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"-1.9";"";"";"";"";"";"";
"31.05.2020 02:00";"6.3";"710.3";"754.8";"";"51";"Ветер, дующий с востока";"3";"";"";"100%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"-3.2";"";"";"";"";"";"";
"30.05.2020 23:00";"8.6";"711.4";"755.6";"";"48";"Ветер, дующий с юго-юго-востока";"4";"";"";"60%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"-1.8";"";"";"";"";"";"";
"30.05.2020 20:00";"14.4";"712.0";"755.4";"";"37";"Ветер, дующий с юго-юго-востока";"5";"";"";"20–30%.";" ";"";"";"";"16.9";"";"";"2500 или более, или облаков нет.";"";"";"10.0";"-0.2";"";"";"";"";"";"";
"30.05.2020 17:00";"16.2";"712.6";"755.8";"";"31";"Ветер, дующий с юго-юго-запада";"3";"";"";"20–30%.";" ";"";"";"";"";"";"20–30%.";"2500 или более, или облаков нет.";"";"";"10.0";"-1.1";"";"";"";"";"";"";
"30.05.2020 14:00";"15.8";"714.2";"757.4";"";"35";"Ветер, дующий с западо-юго-запада";"2";"";"";"60%.";" ";"";"";"";"";"";"60%.";"2500 или более, или облаков нет.";"";"";"10.0";"0.3";"";"";"";"";"";"";
"30.05.2020 11:00";"11.9";"716.2";"760.1";"";"52";"Ветер, дующий с северо-запада";"3";"";"";"40%.";" ";"";"";"";"";"";"40%.";"1000-1500";"";"";"10.0";"2.4";"";"";"";"";"";"";
