"type";"id";"is_deleted";"symbol";"created_by";"edited_by";"edited_on";"created_on";"published";"geom"
"прочая";222;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.782344";"2017-04-18 18:15:04.782344+09";f;"0105000020E6100000010000000102000000B7000000498446B071EB5A40BE2F2E5569ED494028F38FBE49EE5A403A57941282EF4940D6AC33BE2FF15A40E38A8BA372F14940DD611399B9F45A4029EB3713D3F349401616DC0F78FA5A40CF85915ED4F64940B77C24253DFB5A4072DD94F25AF749409DD9AED007015B40FDC1C073EFF94940CB82893F8A025B409DF6949C13FB494030629F008A035B40C8B5A1629CFB49401059A48977075B404834812216FD4940FBE59315C3095B4032022A1C41FE4940E90C8CBCAC0C5B405726FC523FFF49404A5E9D6340105B40C636A968AC014A40F5A276BF0A145B40C8CF46AE9B024A4008ABB184B5155B40A6EF3504C7034A40259529E620185B40F31DFCC401064A40AD889AE8F3185B40B69F8CF161064A40959EE925C61A5B40CF85915ED4064A4094DBF63DEA1D5B4038BD8BF7E3064A40FB75A73B4F205B400569C6A2E9064A40DD96C80567235B403F1EFAEE56064A407216F6B4C3295B408CA37213B5044A40848252B4722C5B409816F549EE044A407B2E5393E0305B4097FDBAD39D054A404128EFE368365B404968CBB914094A40245F09A4C4385B40861C5BCF100A4A40B16EBC3B323B5B4058C85C19540B4A40982F2FC03E3E5B407F1475E61E0C4A4087FC3383F83F5B40DE54A4C2D80C4A40D12346CF2D425B4047C9AB730C0E4A409BC761307F445B402A711DE38A0F4A4074EE76BD34465B4004029D499B104A40DA8F149161485B40ED612F14B0114A402463B5F97F4C5B4020B75F3E59134A40EE409DF2E84E5B40EDD45C6E30144A40ED293927F6525B4057D0B4C4CA144A406F0F4240BE575B406F9EEA909B154A40151E34BBEE5A5B406B4606B98B164A40ACC43C2B695C5B40D1ADD7F4A0164A40CB9D9960385F5B4050ABE80FCD164A40EE7C3F355E605B4037FE4465C3164A406AFAEC80EB615B40A794D74AE8164A407E71A94A5B645B401DE90C8CBC164A40E9B7AF03E7655B401D1D5723BB164A40D76D50FBAD665B4068CEFA9463164A407EE5417A8A695B40ECA17DACE0134A4054C37E4FAC6A5B40D57B2AA73D134A40A54C6A68036C5B40BE326FD575124A4087F9F202EC6E5B409DF17D71A9104A409014916115705B40AFEC82C135114A4079E6E5B0FB705B4001DD9733DB114A403DF20703CF735B4062F4DC4257164A404B92E7FA3E765B406DCA15DEE5184A4073309B00C37B5B406BD26D895C1C4A4017B7D100DE7F5B40274F594DD71F4A4015E5D2F885815B4033A7CB6262214A404DF910548D835B40569FABADD8234A401327F73B14875B400F26C5C727284A40373465A71F8A5B40CCD1E3F7362B4A40FBE8D495CF8B5B40861BF0F9612C4A403EEB1A2D078D5B406BD784B4C62C4A40E31B0A9FAD8F5B4022C2BF081A2D4A40D21BEE23B7965B4033DFC14F1C2E4A40F99FFCDD3B9A5B40567F8461C02E4A40C39ACAA2B09D5B405D6F9BA9102F4A40E71DA7E848A35B40C6A4BF97C22F4A40A0FF1EBC76A65B40013274ECA0304A409C4F1DAB94A85B4010CD3CB9A6304A40684128EFE3AA5B40EA3E00A94D304A400EDC813AE5AC5B404DA1F31ABB304A40A3E9EC6470B25B402B89EC832C334A401157CEDE19B45B407365506D70344A40B727486C77B45B40E54691B586344A40E25AED612FBE5B40FEF2C98AE13A4A40DCBC715298C05B406D8D08C6C13B4A40CD1E680586C45B40B8CD5488473C4A40861F9C4F1DC65B40A5846055BD3C4A407DE9EDCF45CA5B408E959867253F4A4099107349D5CD5B40C2189128B4404A407520EBA9D5CF5B400F643DB5FA404A40B343FCC396D45B40912749D74C404A40FBEB1516DCD95B40DE718A8EE4404A40E6797077D6DB5B405ED6C4025F414A4088669E5C53E15B40376F9C14E6414A40BD55D7A19AE45B4043C5387F13424A40DD79E2395BE55B407BDB4C8578424A40C4B0C398F4E55B40B83F170D19434A40B1FCF9B660E65B40BD6E1118EB434A409ED0EB4FE2E65B40C37DE4D6A4454A402BA6D24F38E75B405875560BEC474A407F880D164EE85B40BF29AC5450494A4024D1CB2896EB5B40A703594FAD4C4A40E605D847A7ED5B40BF29AC54504F4A40D844662E70EE5B40D2DF4BE141514A40BDAB1E300FEF5B40D09D60FF75544A407C80EECB99EF5B400B2AAA7EA5574A40D00A0C59DDF05B40E06932E36D5D4A40A27F828B15F25B40E6E786A6EC604A401EDC9DB5DBF25B4093C9A99D61624A40E1ECD63219F45B40AC53E57B46644A4071A94A5B5CF75B404A0C022B87684A40CFBF5DF6EBFA5B40E3546B61166C4A40342F87DD77FF5B40D7A4DB12B9704A407AC4E8B985005C4077F52A323A724A403B342C465D015C40AF2479AEEF734A40A0A4C00298025C40EBE3A1EF6E7B4A40588CBAD6DE035C407E1D3867447F4A400A2C802903055C400E12A27C41814A4019575C1C95065C40587380608E824A4060AFB0E07E075C40AF5B04C6FA824A40983270404B085C40F94B8BFA24834A401F0F7D772B095C405E6919A9F7824A4040C39B3578095C404DA1F31ABB824A4026FE28EACC095C405985CD0017824A4093196F2BBD0A5C404B02D4D4B2814A40C5C72764E70B5C40B62DCA6C90814A40ACFE08C3800D5C40ED0F94DBF6814A4035B39602D20E5C4078B306EFAB824A40954737C2A2145C40C3A04CA3C9874A406D01A1F5F0165C401805C1E3DB894A4012A0A696AD1A5C40E3546B61168C4A405EBC1FB75F1C5C40693A3B191C8D4A4036AE7FD7671F5C4037DDB243FC8F4A404F93196F2B255C408449F1F109954A40AB7AF99D26295C40E54350357A974A402502D53F882B5C4061FF756EDA984A4014CC9882352D5C4029780AB952994A40952C27A1F42D5C4006685BCD3A994A4083F6EAE3A12E5C40AEB9A3FFE5984A40DD257156442F5C405055A18158984A402A711DE38A345C40A88FC01F7E964A409ED2C1FA3F355C402E3A596ABD954A40B187F6B182365C40F7CDFDD5E3944A4077BF0AF0DD385C40BC74931804944A402499D53BDC395C40C93B873254934A409A79724D813A5C40E04A766C04924A40151F9F909D3B5C40134548DDCE8E4A409A9658198D3D5C40C9E369F9818B4A40863DEDF0D73D5C4087A6ECF4838A4A40A0FD4811193E5C40C1E44691B5884A405D19541B9C3E5C407C2B1213D4864A409B5AB6D6173F5C40FFCC203EB0854A403B35971B0C405C400E84640113844A4021CA17B490435C408A3A730F097F4A403197546D37485C405BECF659657A4A404CC2853C824A5C40A774B0FECF774A40BE66B96C744C5C40ADDF4C4C17764A403AE97DE36B4D5C4074EFE192E3744A40E738B709F74D5C40F0C2D66CE5734A40662FDB4E5B4E5C4086730D3334724A408928266F804E5C40C4279D48306F4A401F679AB0FD4E5C406BB75D68AE6B4A4038BBB54C86515C402BDD5D6743604A40BC202235ED515C4085268925E55C4A40A2B77878CF515C40B97020240B5A4A40D751D50451515C402235ED629A574A408DD2A57F49505C4090662C9ACE544A40FC010F0C20505C4034D8D47954524A401A6CEA3C2A505C40B3EC496073504A405299620E82505C4045D95BCAF94E4A40418177F2E9505C40AB97DF69324D4A4026378AAC35515C4001310917F24A4A409ACE4E0647515C400F4240BE84484A4031EF71A609515C40E066F16261464A404B5B5CE333505C4028D4D347E0434A40CB13083BC54F5C407CED992501424A40FFCF61BEBC4F5C405F45460724414A408C4B55DAE24F5C40E3546B6116404A4059E02BBAF5505C40E544BB0A293D4A4094DE37BEF6505C4071AFCC5B753B4A405CE509849D505C401D1EC2F869384A40151F9F909D505C40AB984A3FE1344A40AF795567B5505C405DC47762D6314A40CB4752D2C3505C40C5538F34B82F4A40E4BF401020515C40AC70CB47522E4A40A20914B188515C40EFCA2E185C2D4A40541EDD088B545C401FD95C35CF274A40C765DCD440575C401F1494A295234A40C1ABE5CE4C595C400D17B9A7AB1F4A406E4DBA2D915A5C40B8CA13083B1B4A40BDDF68C70D5B5C40815D4D9EB2184A40E126A3CA305B5C40069E7B0F97164A40AB984A3FE15A5C40971B0C7558134A40"
"прочая";223;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.783661";"2017-04-18 18:15:04.783661+09";f;"0105000020E610000001000000010200000006000000817C09151C8558405471E316F3BB4840564ACFF412805840EB01F39029BD4840739CDB847B7B58408258367348BE4840F2B4FCC055775840D508FD4CBDC04840944F8F6D1974584028637C98BDC24840A6B915C26A705840B41D537765C34840"
"федеральная";224;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.784616";"2017-04-18 18:15:04.784616+09";f;"0105000020E6100000010000000102000000540000005EBEF561BD255940D5E940D653454B404AECDADE6E2559405DFE43FAED474B4055DD239BAB2559407DD0B359F54B4B4008043A93362659401BD5E940D64D4B40C4AF58C345275940BEBD6BD097504B4062F6B2EDB42759408ECBB8A981524B40145AD6FD63275940838769DFDC554B40618907944D2759400EA2B5A2CD594B40200BD121702759400938842A355D4B40F24410E7E1275940ECBDF8A23D604B40CAA31B6151285940B22FD978B0614B40BD5301F73C29594081CEA44DD5634B40240A2DEBFE2D59405DA79196CA6B4B40D49D279EB32E59403BFE0B04016E4B402F336C94F52E5940C3D4963AC86F4B4018080264E82E5940FCC3961E4D754B40467C2766BD2E5940F16261889C784B40C251F2EA1C2E59402F89B3226A7E4B40A7B1BD16F42C594011E4A08499844B40DAFF006BD52C5940957D5704FF894B404A44F817412C59404E7FF623458E4B402E90A0F8312C5940C5724BAB21974B408F352383DC2B594047FFCBB568994B40F8C43A55BE2B5940E02F664B569B4B40E179A9D8982A594001DF6DDE389F4B40849F38807E2A59409E42AED4B3A24B407DE882FA962A594022E3512AE1A54B40FF91E9D0E92A5940DFE2E13D07A84B40F2B4FCC0552C5940D4B7CCE9B2AA4B4001193A76502E594005F86EF3C6AD4B405F29CB10C7315940AAB69BE09BB04B400708E6E8F13459400ABFD4CF9BB24B4029965B5A0D3959407CB8E4B853B44B40A86E2EFEB63C594051BD35B055B64B4073DBBE47FD3D5940F14927124CB74B40412C9B39243F5940FF21FDF675B84B409CDF30D12040594089EC832C0BBA4B40AD889AE8F3405940382EE3A606BC4B40BAF605F4C2415940F1D8CF6229C04B40369545611743594061C3D32B65C34B40419AB1683A445940672AC423F1C44B4010919A76314559409B711AA20AC74B40429946938B45594040A19E3E02C94B40624B8FA67A46594091BA9D7DE5CD4B402FDCB930D2455940D2FE0758ABD24B4043E6CAA0DA455940FB230C0396D44B40AC1C5A643B4659404C1938A0A5D74B408B53AD85594659406A2FA2ED98DA4B40180AD80E464659400A85083884DC4B404C8A8F4FC84559406E88F19A57DF4B407CB779E3A4455940FF93BF7B47E14B4083A10E2BDC455940F9F36DC152E34B40912A8A5759465940F1F62004E4E54B40D1E80E6267465940A7B0524145E74B400A647616BD4559401FF7ADD689ED4B409ACDE33098455940BADC60A8C3F44B40ADA3AA09A24559403A3FC571E0F54B40B5183C4CFB455940E23E726BD2F74B40BD3AC780EC47594014D044D8F0FE4B409B1C3EE94448594062D8614CFAFF4B409DF3531C0749594006103E9468014C40B29B19FD6849594060C8EA56CF014C40B7627FD93D4A59407863416150024C40E597C118914C5940D447E00F3F034C4078431A15384D5940EC67B114C9034C40CC272B86AB4D5940D3838252B4044C408DEDB5A0F74D5940F96706F181054C40047289230F4E59400C21E7FD7F064C403B8BDEA9804E5940F697DD9387074C40295E656D534F5940124DA08845084C406806F1811D5159400A67B796C9084C408D0A9C6C03535940CBF6216FB9084C40384888F2055559409FC728CFBC084C40D13FC1C58A5659400B43E4F4F5084C40F75965A6B45B59409A95ED43DE0A4C40187AC4E8B95F594088669E5C530C4C400893E2E313625940E6948098840D4C404C6C3EAE0D6359400EF96706F10D4C401FBC7669C3635940302B14E97E0E4C40A915A6EF35645940BA490C022B0F4C400A65E1EB6B64594005C3B98619104C40CE8C7E349C6459404F93196F2B134C40B43C0FEECE645940BEF8A23D5E144C4012143FC6DC655940CB10C7BAB8154C40"
"федеральная";225;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.785563";"2017-04-18 18:15:04.785563+09";f;"0105000020E61000000100000001020000001A00000033FD12F1D6DB59406FA0C03BF96E4740B3EBDE8AC4D55940CEA96400A86647401A19E42EC2D45940BC02D193326547409E25C808A8D35940022A1C412A634740A629029CDED259406C79E57ADB6047400F441669E2D2594006BD3786006047404E7CB5A338D3594001BEDBBC715E4740249BABE639D359407AA86DC3285E47408FE4F21FD2D259400186E5CFB75D4740DA8CD31055CF5940ACC77DAB755C4740145FED28CECD59402BC3B81B445B4740E884D04197CC5940492BBEA1F0594740BC3C9D2B4ACB5940C7D8092FC1574740639813B4C9C559401F10E84CDA4E474022E3512AE1BA5940CB85CABF963F4740580394861AB7594007EC6AF294394740F0879FFF1EB65940897956D28A37474091B75CFDD8B5594053094FE8F5354740CB4BFE277FB55940416667D13B3347402979758E01B55940613596B0363247404B92E7FA3EB459405DDC4603782F47403E7958A835B45940B70DA320782C47408330B77BB9B359402383DC4598264740C537143E5BB359400729780AB9244740DFC5FB71FBB259404260E5D022234740C423F1F274B1594081B3942C27214740"
"федеральная";226;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.786619";"2017-04-18 18:15:04.786619+09";f;"0105000020E61000000100000001020000002E000000C59272F739E859409D6340F67AA54740B821C66B5EE759402C9ACE4E06A747400E6954E064E65940E78EFE976BA9474042E8A04B38E5594088BB7A1519AB4740287D21E4BCE359406EA296E656AC47400917F2086EE15940A913D044D8AC4740C4245CC823DD5940E789E76C01AD4740D0B7054B75DB59404A26A77686AD47404F1F813FFCD959407C0A80F10CAE474088B839950CD95940761A69A9BCAD47409F3C2CD49AD759408EE89E758DAC47403F726BD26DD459405D70067FBFA84740FBB0DEA815D259409147702365A547407A50508A56D0594071E2AB1DC5A347402E3D9AEAC9CB5940DA722EC555A147408A39083A5ACA59407730629F00A04740A60C1CD0D2C85940CAC4AD82189E47401D774A07EBC75940255AF2785A9C4740889FFF1EBCC459403048FAB48A94474063B6645584C359409259BDC3ED924740882F134548C159409B9141EE22904740AF5B04C6FABF59404A7D59DAA98D47407B4E7ADFF8BE59408D4127840E8C4740F165A208A9BE59403C4F3C670B8C4740ECBE6378ECBD59401FD7868A718C4740077DE9EDCFBC5940BE688F17D28F47409012BBB6B7BB594068B114C957924740E751F17F47B859404015376E31974740E65B1FD61BB75940280D350A49984740ADA415DF50B559405C92037635994740B5C01E1329B45940B91AD99596994740B2BE81C98DB35940E2E65432009A4740A357039486B15940C554FA09679B47401CB5C2F4BDAF59402E39EE940E9E474076172829B0AD59402D41464085A54740486C770FD0AC5940BD361B2B31A747400518963FDFAA59407E8AE3C0ABA94740209A79724DA95940662FDB4E5BAB47409818CBF44BA75940AF9811DE1EAC47409DBB5D2F4DA359400F4757E9EEAC4740B87878CF81A15940FE0DDAAB8FAD47405C3D27BD6FA05940B2A19BFD81AE47404B9352D0ED9E594064E8D84125B04740ECBFCE4D9B9C5940F110C64FE3B04740B1DEA815A6995940698F17D2E1B1474024ED461FF39759402B84D558C2B24740"
"федеральная";227;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.787673";"2017-04-18 18:15:04.787673+09";f;"0105000020E61000000100000001020000004F000000643F8BA5489758408CBD175FB42D47401C28F04E3E9958406ABC7493182C474018EB1B98DC9C58407D03931B452A4740207F69519F9D58405793A7ACA6294740D57954FCDF9E5840145FED28CE2747403D2AFEEF88A0584026FC523F6F2447408CDB68006FA158400821205F4223474025917D9065A25840F6083543AA224740122EE411DCA35840B2101D024722474048533D997FA4584069ACFD9DED21474053AEF02E17A55840FCE25295B620474066F9BA0CFFA55840D6C4025FD11D4740C6E061DA37A65840F850A2258F1D47404982700514A758408F899466F31C474016BD5301F7A85840BDA772DA531C4740B11875ADBDA958406A6D1ADB6B1B47401475E61E12AB5840A06CCA15DE1947404910AE8042AC5840D464C6DB4A174740D7BD158909B0584091BA9D7DE51547408CDCD3D51DB158405070B1A2061547404C88B9A46AB25840DE57E542E5134740B39943520BB3584017299485AF134740B1FD648C0FB45840C0D02346CF134740239F573CF5B458404A41B79734144740BEA25BAFE9B558401DCA501553154740B4006DAB59B75840D905836BEE164740A56B26DF6CB85840D673D2FBC6174740A7785C548BB958403BC43F6CE91747407A3881E9B4BB5840B11875ADBD17474001E0D8B3E7BF58400CE8853B1716474053B0C6D974C158400EF3E505D815474074D190F128C258409296CADB11164740145D177E70C25840F67D384888164740D95DA0A4C0C25840527DE717251847402E573F36C9C258407A19C5724B194740A5DDE8633EC35840C1711937351A474018EDF1423AC4584097917A4FE51A4740A452EC681CC6584039454772F91B474004FEF0F3DFC65840E02A4F20EC1C47400954FF2092C758404BC972124A1D47407C8159A148C85840A0C552245F1D4740B8239C16BCC95840274BADF71B1D4740361FD7868ACB58402C802903071C47409EB64604E3CD5840F03499F1B6184740AA0CE36E10CF584014B01D8CD81747400F7D772B4BD05840D9B11188D71747401283C0CAA1D1584012F5824F731847402384471B47D358405776C1E09A174740040473F4F8D55840CAC16C020C174740AAB69BE09BD75840C55565DF151747406956B60F79D958402B33A5F5B7164740D20149D8B7DA58406F10AD156D1647403082C64CA2DB584056BABBCE86164740BB7D569929DE58408FE046CA1617474038F8C264AADF5840DC2A8881AE174740B1321AF9BCE058403F1D8F19A81847403293A8177CE25840ED65DB696B1A474034BBEEAD48E35840E65C8AABCA1A4740A85489B2B7E4584032923D42CD1A4740CCCF0D4DD9E6584084D4EDEC2B1B47402E3D9AEAC9E7584050FC1873D71A4740917C259012E958405DF8C1F9D419474048FDF50A0BEC5840FB761211FE154740349C3237DFED5840BEDBBC7152144740211E8997A7EF5840E23FDD4081134740DEAB5626FCF05840427C60C77F134740912C6002B7F25840BF45274BAD134740E89FE06245F45840E316F373431347408A8EE4F21FF65840F758FAD005134740B438639813F95840184163265111474082AD122C0EFF584051BD35B0550E4740F9F36DC1520559405E2D776682094740D32F116F9D0759405A2C45F295084740984C158C4A0C59401BD82AC1E20647405FB69DB6460E594009A4C4AEED054740A1832EE1D0105940C8EE022505044740AB59677C5F12594018CC5F2173034740FE0DDAAB8F155940BCCFF1D1E20247404F232D95B7195940E02BBAF59A024740"
"прочая";228;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.788753";"2017-04-18 18:15:04.788753+09";f;"0105000020E610000001000000010200000008000000C79FA86C588658401973D712F2674840BB48A12C7C8A5840D9EC48F59D6748409624CFF57D8B58402B89EC832C674840D09A1F7F698C5840E50CC51D6F664840611A868F888F58402E3718EAB06048409ACDE330989058408DD31055F85D484012312592E89158408B6F287CB65C4840BB26A4350694584029779FE3A35B4840"
"прочая";229;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.789766";"2017-04-18 18:15:04.789766+09";f;"0105000020E61000000100000001020000001D000000921FF12BD66C584038F6ECB94C594840D272A087DA6658408F386403E9524840C2F693313E6358403B511212694F48408CD651D5045F5840137D3ECA884B48406806F1811D5E58406478EC67B14A484091D09673295D584030293E3E2149484059BF99982E5C5840C8B260E28F46484059C0046EDD5B58401A506F46CD434840BEBD6BD0975A584011AB3FC2303E4840F60A0BEE07595840FB20CB82893948404D4D8237A4575840AE2EA704C436484091D3D7F335555840D15D1267453248407EE200FA7D53584031EBC5504E2E4840D65240DAFF515840DCBA9BA73A2A48409E7939ECBE5058402FDE8FDB2F274840D07B630800505840E816BA128124484043024697374F58409CA38E8EAB1F48406760E4654D4A5840136058FE7C09484022C7D6338449584047AE9B525E074840CB811E6ADB445840CA3505323BFF4740035DFB027A405840D8BAD408FDF847402D7C7DAD4B3E5840A453573ECBF5474014268C66653B5840F3203D450EF14740F75AD07B633958409F0436E7E0EB4740969526A5A0385840C498F4F752E8474006685BCD3A385840FDC0559E40E447406153E751F13758403C3080F0A1E247401CB7989F1B3758408BE255D636E1474055F833BC5935584021CEC3094CDF4740"
"прочая";230;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.790764";"2017-04-18 18:15:04.790764+09";f;"0105000020E61000000100000001020000001700000003250516C0135A405E4BC8073D234A40B874CC79C6145A40F20A444FCA2A4A409B711AA20A155A40CEE33098BF2C4A4035B401D880155A4055A4C2D842304A4076A565A4DE165A4084F4143944344A4031B1F9B836175A4066683C11C4354A40757632384A175A409BE447FC8A374A4013F3ACA415175A400533A6608D394A40990CC7F319175A40ADDC0BCC0A3B4A405E9F39EB53175A40A67D737FF53C4A4050E27327D8175A40950C0055DC3E4A4071AC8BDB68195A40A27C410B09424A40093543AA281B5A405EF7562426484A403F1F65C4051C5A40FAF02C41464A4A402E1A321EA51D5A400E87A5811F4F4A40CB9F6F0B961E5A4040321D3A3D514A408B8A389D641F5A4033C005D9B2524A404C1938A0A5225A40C991CEC0C8554A401900AAB871255A40D8B79388F0574A4058AA0B7899295A407138F3AB395C4A40B14F00C5C82A5A40B0592E1B9D5D4A40C898BB96902D5A40B972F6CE68634A40DE03745FCE305A40E6ADBA0ED5664A40"
"федеральная";231;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.791844";"2017-04-18 18:15:04.791844+09";f;"0105000020E61000000100000001020000009800000012143FC6DC655940CB10C7BAB8154C40BE874B8E3B6759401C96067E54194C40FF092E56D4675940938D075BEC1A4C40FFCBB5680168594084F41439441C4C40871744A4A6675940C3499A3FA61F4C407C4276DEC667594099F5622827224C400E492D944C6859401212691B7F244C407B13437232695940BBED42739D264C405874EB353D6A59406FD8B628B3274C40F54A5986386C594097AE601BF1284C40670B08AD876D59403E97A949F0284C40EB8D5A61FA6E5940B2497EC4AF284C40E1B20A9B017159400989B48D3F274C407DB1F7E28B735940CE37A27BD6254C401D91EF52EA745940115663096B254C40DEE8633E20765940FF3C0D1824254C40D099B4A9BA7759408BF9B9A129254C40583B8A73D4785940B5A84F7287254C40F8C610001C7B5940B6D8EDB3CA264C407FA5F3E1597D5940C3A04CA3C9274C400F7F4DD6A87F5940EEB1F4A10B284C40726F7EC3448259406077BAF3C4274C40F7AFAC34298459400F0A4AD1CA274C409A95ED43DE855940282B86AB03284C4006A051BAF486594074F04C6892284C40670A9DD7D888594089CE328B502A4C40CB13083BC58B594073F22213F02D4C407026A60BB18D5940799274CDE42F4C40D540F339778F5940E561A1D634314C402FA2ED98BA905940F10D85CFD6314C408B34F10EF0915940B1A206D330324C407A185A9D9C945940718FA50F5D324C4042D13C8045965940B2666490BB324C40BBD573D2FB9D5940A0C211A452364C407FF78E1A13A05940BBB88D06F0364C4023658BA4DDA15940475854C4E9364C40791EDC9DB5A35940AF0B3F389F364C408CF2CCCB61A659403733FAD170364C40BEF561BD51AA5940236937FA98354C40F35A09DD25AC59405D6E30D461354C402219726C3DAE5940E36C3A02B8354C40D9EE1EA0FBB05940DD787764AC364C40BB7F2C4487B25940F2D077B7B2364C40EA5910CAFBB35940A3586E6935364C40F9F36DC152B65940B37C5D86FF344C40A3ACDF4C4CBA59406D533C2EAA334C40D908C4EBFABD594018D00B772E324C401F11532289C25940AE2D3C2F15314C40FA0B3D62F4C35940C51B9947FE304C4056629E95B4C4594053978C6324314C40857CD0B359C5594061FD9FC37C314C40734C16F71FC65940B18BA2073E324C408121AB5B3DC75940FFE89B340D344C40821DFF0582C9594019E6046D72384C40E010AAD4ECCA594025B37A87DB3B4C406EDE3829CCCB5940FB213658383D4C40946934B918CD5940FA7C9411173E4C404FE78A5242D1594074CFBA46CB3F4C408C3045B934D459400BF0DDE68D414C400E4C6E1459D65940EE76BD3445424C40381268B0A9D659403E7B2E5393424C40105A0F5F26D859402997C62FBC424C405DC136E2C9D95940EEEE01BA2F434C40EB3A545392DB59408D47A98427444C40D9B5BDDD92DC594026C5C72764454C401920D1048ADE59400F5F268A90484C40B27F9E060CE159409F8F32E2024C4C4014D1AFAD9FE159406D205D6C5A4D4C40A9D903ADC0E259403A596ABDDF504C40CDE67118CCE359404792205C01534C4029780AB952E55940A6B73F170D554C40C1AC50A4FBE6594068CD8FBFB4564C4095EEAEB321EE59405A492BBEA15C4C40D68EE21C75EF5940DA37F7578F5D4C406B9DB81CAFF059405D1ABFF04A5E4C4034828DEBDFF459408DD31055F85F4C400B0BEE073CF6594088D9CBB6D3604C40C24D469561F85940666CE8667F624C40BB9D7DE541F95940A5660FB402634C409BAE27BA2EFA5940828FC18A53634C408FE1B19FC5FB59409241EE224C634C40863DEDF0D7FC5940E42EC214E5624C406EE00ED429FE59409626A5A0DB614C407590D78349005A40F4A3E194B95F4C4065726A6798015A40D86322A5D95E4C4074B680D07A025A4028B517D1765E4C404982700514055A40041BD7BFEB5D4C40779D0DF967065A40A29BFD81725D4C404241295AB9095A40F4DE1802805B4C40643BDF4F8D0B5A400283A44FAB5A4C4005DEC9A7C70D5A40703E75AC525A4C401C5F7B6649125A40B0AA5E7EA7594C40F56915FDA1165A400E30F31DFC584C409C33A2B437195A4032923D42CD584C40D42CD0EE901B5A4048A46DFC89584C40185A9D9CA11D5A40292504ABEA574C40327216F6B41E5A409755D80C70574C40BBD39D279E205A40ADFA5C6DC5564C40B5334C6DA9215A403E5E488787564C40D3DD7536E4225A40433866D993564C4030815B77F3235A409BE5B2D139574C40A2B437F8C2245A4001DD9733DB574C40E9EFA5F0A0255A406495D233BD584C40DAAD65321C265A40AFCDC64ACC594C40E3344415FE265A40E84F1BD5E95C4C407F69519FE4275A40B2463D44A35F4C4003931B45D6285A4003232F6B62614C4039B709F7CA295A4070CE88D2DE624C40B1A547533D2B5A40F1F5B52E35644C40E2016553AE2D5A40A6EECA2E18664C402FC37FBA81305A40E86A2BF697674C40FA4674CFBA315A4048A5D8D138684C409FAA4203B1325A40780B24287E684C406939D0436D345A4014B2F33636694C406B0E10CCD1355A4079CDAB3AAB694C40D13B1570CF365A4058569A94826A4C40105CE50984385A40683D7C99286C4C40087250C24C395A40450DA661F86C4C40A3C9C518583C5A402EE57CB1F76E4C40F5B9DA8AFD3E5A4026361FD786704C407C9BFEEC47435A408C4AEA0434734C40BB7F2C4487465A40567E198C11754C40EFE2FDB8FD485A408CBD175FB4754C40397CD289044B5A40F69672BED8754C408D7BF31B264D5A402158552FBF754C409831056B9C4E5A40D8D64FFF59754C40F9DB9E20B14F5A404E4354E1CF744C4008008E3D7B525A4044FD2E6CCD724C40371AC05B20545A40FA5E43705C704C402CB7B41A12555A4075E5B33C0F6E4C40A758350873555A40F792C6681D6D4C40ACCABE2B82565A40D21A834E086B4C40C45E28603B575A40617138F3AB694C40309C6B98A1585A40100533A660674C403DD4B661145A5A407DCA3159DC654C4093AB58FCA65B5A406956B60F79654C408F519E79395D5A40F165A208A9654C402D78D157905E5A405F9A22C0E9654C400E881057CE5F5A40CDCD37A27B664C409D2CB5DE6F615A40719010E50B684C4066D993C0E6625A40D2C2651536694C406DE34F5436645A405B9544F6416A4C40BCCADAA678655A40F86F5E9CF86A4C40C25087156E675A400400C79E3D6B4C40FAEC80EB8A685A40C100C287126B4C40AA9CF6949C695A40122F4FE78A6A4C40487023658B6A5A40F04E3E3DB6694C4051DEC7D11C6B5A405C1E6B4606694C404241295AB96B5A40C24CDBBFB2684C40C9022670EB6C5A4097FDBAD39D674C406CB2463D446E5A40944DB9C2BB664C40994A3FE1EC705A404B75012F33664C40"
