id;WKT;WKB
738;MULTIPOLYGON (((103.98330194441 53.355103233404,103.983704886174 53.3548146356504,103.984094396547 53.3540770991796,103.981340961157 53.3528585327012,103.980320175355 53.3538285785811,103.982160276078 53.355103233404,103.98330194441 53.355103233404)));0106000020E610000001000000010300000001000000070000006355476BEEFE59404716D30574AD4A4018C25605F5FE59405C21E4906AAD4A4028561067FBFE5940959EFC6552AD4A404099514ACEFE59407908E9772AAD4A408F30D590BDFE5940B0B23E414AAD4A40DD4BC6B6DBFE59404716D30574AD4A406355476BEEFE59404716D30574AD4A40
739;MULTIPOLYGON (((103.987022440034 53.3566584209926,103.987949206092 53.3557525712049,103.988419304817 53.3539087466744,103.989023717463 53.3528585327012,103.988392442032 53.352634056129,103.987076165602 53.3547585191936,103.986149399544 53.3563377684019,103.987022440034 53.3566584209926)));0106000020E610000001000000010300000001000000080000004E172B602BFF5940CC00AFFBA6AD4A408E914E8F3AFF59408065DD4C89AD4A40243B0B4342FF5940115EBEE14CAD4A40345E222A4CFF59407908E9772AAD4A4006895FD241FF5940D343DD1C23AD4A40FD7A82412CFF5940FBF426BA68AD4A40BD005F121DFF5940D2CEDA799CAD4A404E172B602BFF5940CC00AFFBA6AD4A40
740;MULTIPOLYGON (((104.13765407369 53.5769663856778,104.138328200003 53.5774758010997,104.139114680702 53.577378770064,104.140054371926 53.5772756743445,104.14087149473 53.5771968362718,104.140524217539 53.576741998366,104.140054371926 53.5762992847718,104.138348628074 53.5764569641177,104.13765407369 53.5769663856778)));0106000020E61000000100000001030000000100000009000000392A0853CF085A4051B0D608DAC94A4028C8855EDA085A4031FA1FBAEAC94A408C004341E7085A40306A2B8CE7C94A4060C59CA6F6085A40010B572BE4C94A4075B3DF0904095A402F92FF95E1C94A4010A84959FE085A40189B8AAED2C94A4060C59CA6F6085A40CB66CA2CC4C94A408E4134B4DA085A40EF378057C9C94A40392A0853CF085A4051B0D608DAC94A40
741;MULTIPOLYGON (((103.983293315627 53.4813287214507,103.984271811946 53.4804903833473,103.983314134698 53.4802136868398,103.982578527536 53.4811263654942,103.983293315627 53.4813287214507)));0106000020E61000000100000001030000000100000005000000933F1647EEFE5940CDA0F62D9CBD4A40B2AB324FFEFE5940744279B580BD4A403D8E689EEEFE5940C50860A477BD4A4037610C91E2FE59403D857A8C95BD4A40933F1647EEFE5940CDA0F62D9CBD4A40
742;MULTIPOLYGON (((103.985222549505 53.4795240026157,103.985493197423 53.4795735611374,103.985930397906 53.4797883140625,103.986388417459 53.4795033532146,103.985423800521 53.479011894502,103.985222549505 53.4795240026157)));0106000020E61000000100000001030000000100000006000000F759E1E20DFF5940D370E20A61BD4A402F570F5212FF5940428E9CAA62BD4A40DEC8CF7B19FF594062F316B469BD4A40EF88E2FC20FF59408430AA5D60BD4A4004FCFC2E11FF5940FBA3024350BD4A40F759E1E20DFF5940D370E20A61BD4A40
743;MULTIPOLYGON (((103.986450874671 53.4808290243784,103.986881135464 53.4804656046292,103.986020613878 53.4799535078805,103.985534835564 53.4804036577704,103.986450874671 53.4808290243784)));0106000020E61000000100000001030000000100000005000000A474D90222FF59401F5633CE8BBD4A40DD767E0F29FF59401E5E9DE57FBD4A406C7234F61AFF59403FF9D51D6FBD4A403BF4B30013FF59405780F7DD7DBD4A40A474D90222FF59401F5633CE8BBD4A40
744;MULTIPOLYGON (((103.984931082516 53.4806679637373,103.983813792393 53.4815765029402,103.983591722306 53.4814732608288,103.982967150187 53.4823941715878,103.984146897522 53.4827493156874,103.9847298315 53.4819068760083,103.985611172156 53.48101486282,103.984931082516 53.4806679637373)));0106000020E61000000100000001030000000100000008000000160E611C09FF5940493E208786BD4A40A0EB1FCEF6FE59403A53814CA4BD4A40EBFAB12AF3FE59403F9472EAA0BD4A401CC60CEFE8FE594014609B17BFBD4A4047D44443FCFE59409A85C5BACABD4A400A6C45D005FF59402B16E01FAFBD4A40DDBEE14014FF5940D55920E591BD4A40160E611C09FF5940493E208786BD4A40
745;MULTIPOLYGON (((103.985139273222 53.4815186873887,103.984681253668 53.4819233945942,103.984119138762 53.4827575748171,103.984188535664 53.4832242130352,103.985167031983 53.4832820262624,103.986152467992 53.4822372465037,103.985139273222 53.4815186873887)));0106000020E61000000100000001030000000100000007000000991F98850CFF5940A85F8367A2BD4A40415F850405FF5940CD7A71AAAFBD4A406E16D7CEFBFE59402CDE0D00CBBD4A409A71E9F1FCFE59408ECF7F4ADABD4A40B8DD05FA0CFF594054C5782FDCBD4A404DB93D1F1DFF5940C05239F3B9BD4A40991F98850CFF5940A85F8367A2BD4A40
746;MULTIPOLYGON (((103.536851757076 53.719303917337,103.537030116989 53.7188817432855,103.537684103339 53.7188377665781,103.537431426795 53.7171402305289,103.538575902906 53.7171138434174,103.538635356211 53.7152491122888,103.537044980315 53.7151435589982,103.53710443362 53.7146157885718,103.536524763901 53.7145278261903,103.536554490553 53.715961590073,103.53671798714 53.7167971967886,103.536851757076 53.719303917337)));0106000020E6100000010000000103000000010000000C00000042DC78C75BE259406E6C982612DC4A40D45B91B35EE25940258D245104DC4A40E3DA956A69E25940934A3DE002DC4A40567BC84665E259403E624640CBDB4A404759100778E25940497EEC62CADB4A4051D96D0079E2594000E36C488DDB4A40C5BBE8F15EE25940D1EBFAD289DB4A40CF3B46EB5FE25940818FB88778DB4A40BB9CF66B56E25940DFC8D6A575DB4A409D5CA5E856E2594021471FA1A4DB4A403D7C669659E259402709B302C0DB4A4042DC78C75BE259406E6C982612DC4A40
747;MULTIPOLYGON (((103.62872952223 53.5245293532357,103.628852359247 53.5244282429942,103.62968387136 53.5247147213849,103.630439791464 53.5240350342053,103.629296462307 53.5234733010322,103.629598830349 53.5233497187345,103.628115337146 53.5226756271273,103.628361011179 53.5222318442971,103.627822418106 53.5221251110242,103.626962558988 53.5235126225968,103.626612945941 53.5237373165513,103.628757869234 53.5245349704642,103.62872952223 53.5245293532357)));0106000020E6100000010000000103000000010000000D0000007C00C01A3DE859403DF820C723C34A409D3EF71D3FE859402161F47620C34A40D59394BD4CE85940F9091CDA29C34A40D69B232059E859405CEF7A9413C34A403646AB6446E859409821522C01C34A40B97CE4584BE85940F12AA31FFDC24A401ECAAB0A33E85940CA76F208E7C24A4019461A1137E85940C9173A7ED8C24A40805D143E2EE859407922E2FED4C24A40E0AA912720E85940588C2C7602C34A4047842F6D1AE859402D240BD309C34A409C5DA5913DE8594044E03FF623C34A407C00C01A3DE859403DF820C723C34A40
748;MULTIPOLYGON (((103.612477240009 53.5239563920095,103.613025282083 53.5239283054756,103.61219376997 53.5217431160544,103.611787462914 53.52179367441,103.612477240009 53.5239563920095)));0106000020E6100000010000000103000000010000000500000083D8BCD332E75940011BC80011C34A40BB8A64CE3BE75940B3BB2C1510C34A408335C72E2EE75940F32E7A7AC8C24A4061549A8627E75940E16C9722CAC24A4083D8BCD332E75940011BC80011C34A40
749;MULTIPOLYGON (((103.728741694629 53.698097670972,103.729698441932 53.6980699046583,103.730411312471 53.6977089409134,103.730702088612 53.696598263821,103.731339920147 53.6948988711468,103.73131178052 53.6943046228787,103.729998597948 53.6948377805902,103.729163789027 53.6951765543776,103.728272700854 53.6952431980804,103.727287813925 53.6966704587226,103.728732314754 53.6970203245685,103.728741694629 53.698097670972)));0106000020E6100000010000000103000000010000000C000000716A34B4A3EE5940871EB5435BD94A4091021861B3EE5940246AC95A5AD94A4040EC160FBFEE5940C8ACCD864ED94A40476DB1D2C3EE5940E2C7C4212AD94A4099D2F345CEEE594029CD3A72F2D84A40D420EDCFCDEE5940E15C50F9DED84A4000140A4CB8EE59407FD4C371F0D84A4019D3989EAAEE5940B7FF9A8BFBD84A40342F1A059CEE5940C942A7BAFDD84A4095E52FE28BEE5940C526627F2CD94A4009DADC8CA3EE5940A25545F637D94A40716A34B4A3EE5940871EB5435BD94A40
750;MULTIPOLYGON (((103.733637989648 53.7006520934736,103.734172642552 53.6989362050162,103.731883952927 53.6986585465866,103.731865193176 53.6991305648271,103.732137209566 53.6995081756081,103.732062170562 53.7003078107847,103.732728141723 53.7007464930738,103.733637989648 53.7006520934736)));0106000020E610000001000000010300000001000000080000000C29C1ECF3EE5940E9ABC1F7AED94A403D5840AFFCEE59407944D7BD76D94A407A92CA2FD7EE59408654ACA46DD94A4063711BE1D6EE594080C83F1C7DD94A4053D10656DBEE5940BEC2E07B89D94A40F74C4A1BDAEE5940113AB4AFA3D94A40C9639304E5EE5940F344A30FB2D94A400C29C1ECF3EE5940E9ABC1F7AED94A40
751;MULTIPOLYGON (((103.874232411355 53.3960445482521,103.874318006737 53.39592262196,103.874622345873 53.3957524916664,103.874142060674 53.3953526827992,103.873685551969 53.3955681830808,103.874232411355 53.3960445482521)));0106000020E61000000100000001030000000100000006000000DEF77F6CF3F759403D407796B1B24A40514F83D3F4F759404A88AC97ADB24A4005F800D0F9F7594044828404A8B24A40C9A98AF1F1F759401481ADEA9AB24A40742CCE76EAF75940C8D56CFAA1B24A40DEF77F6CF3F759403D407796B1B24A40
752;MULTIPOLYGON (((103.964409289424 53.4711860724609,103.965224461894 53.471444032827,103.966865125475 53.4709588203632,103.969867849387 53.4703016250167,103.971054492857 53.4699392419215,103.970466330441 53.4692820307873,103.969145544666 53.4694110169527,103.964058455702 53.4707377090461,103.964409289424 53.4711860724609)));0106000020E610000001000000010300000001000000090000003882BDE1B8FD59406FC641D34FBC4A409248D23CC6FD594073712F4758BC4A40B763431EE1FD5940819CED6048BC4A40C7A3995012FE5940E859F9D732BC4A40195DBEC125FE5940779415F826BC4A403FC7CF1E1CFE59407C6AFF6E11BC4A40E5D9087B06FE5940D31803A915BC4A4008AB3C22B3FD594069AC1C2241BC4A403882BDE1B8FD59406FC641D34FBC4A40
753;MULTIPOLYGON (((103.971364052023 53.4703016250167,103.972179224494 53.4700436577069,103.973231725659 53.4699515261449,103.973190451103 53.4698716786294,103.972777705548 53.4694171591413,103.972426871827 53.4695154340376,103.971240228356 53.4701419311526,103.971364052023 53.4703016250167)));0106000020E61000000100000001030000000100000008000000BAFC20D42AFE5940E859F9D732BC4A405AC3352F38FE59408DC5FC632ABC4A40A548B86D49FE5940B2BF215F27BC4A4014119AC048FE5940D48352C124BC4A40D2E66BFD41FE5940B85889DC15BC4A40E80FEB3D3CFE59405214ED1419BC4A404F56C6CC28FE5940AC635D9C2DBC4A40BAFC20D42AFE5940E859F9D732BC4A40
754;MULTIPOLYGON (((103.973892118546 53.4698348258792,103.975584375321 53.4694417278867,103.975274816155 53.4691469020031,103.973396823881 53.4692636041603,103.973892118546 53.4698348258792)));0106000020E610000001000000010300000001000000050000002FBF9B3F54FE594025D62D8C23BC4A40829F72F96FFE59405753A2AA16BC4A40E1FF0FE76AFE5940BF8F74010DBC4A40592631224CFE594029896CD410BC4A402FBF9B3F54FE594025D62D8C23BC4A40
755;MULTIPOLYGON (((104.254654883699 53.4181404321329,104.254238917527 53.418527401902,104.25386353342 53.4184971700156,104.253893969969 53.4186846073649,104.254401245789 53.4187632098783,104.254380954756 53.4190413406824,104.254756338863 53.4191320351165,104.254725902314 53.4192831920767,104.255324487782 53.4193859785028,104.25524332365 53.4196641052334,104.255912927733 53.4197124749139,104.255973800831 53.4195008571555,104.256704278012 53.4195734119342,104.25690718834 53.4187753025598,104.256298457356 53.4186120510696,104.25538536088 53.418485077255,104.255314342265 53.4184064742275,104.255446233978 53.4180799677884,104.255141868486 53.418037642696,104.255101286421 53.4181948499695,104.254654883699 53.4181404321329)));0106000020E610000001000000010300000001000000150000004050FF434C105A40B4922CA085B54A4088094F7345105A4010D34F4E92B54A40E66BD54C3F105A40C057B55091B54A40C86A7ECC3F105A4045FC0B7597B54A406DAE291C48105A40FF9869089AB54A40BF590EC747105A4092F38A25A3B54A4061F787ED4D105A4001C4571EA6B54A407EF8DE6D4D105A40AFDD5612ABB54A401139853C57105A4006099370AEB54A4058E617E855105A402BA4AB8DB7B54A4028CF9DE060105A403DBD6C23B9B54A40EDCCEFDF61105A403C103F34B2B54A4082B3C7D76D105A40A743E194B4B54A40C401D92A71105A40F56EDA6D9AB54A40FE16A53167105A401887661495B54A40D536D73B58105A404E5644EB90B54A40968EF71157105A40F39EE5578EB54A409A34293B59105A40C861F6A483B54A40373F8F3E54105A4029F0E94182B54A402096589453105A40C1FCA96887B54A404050FF434C105A40B4922CA085B54A40
756;MULTIPOLYGON (((104.253498294829 53.4189204144694,104.253437421731 53.4191622665515,104.253782369289 53.4192952846103,104.254005570649 53.4193194696672,104.254025861682 53.4192590069992,104.253934552035 53.4190897110713,104.253802660321 53.4189385534232,104.253498294829 53.4189204144694)));0106000020E610000001000000010300000001000000080000007878E95039105A40ECE2232F9FB54A40B37A975138105A402947F11BA7B54A40731968F83D105A405662C777ABB54A401DBC94A041105A40FA65A842ACB54A40CB10B0F541105A40B8CE7547AAB54A402514B57640105A4017924DBBA4B54A40DB6D834D3E105A403CFE4CC79FB54A407878E95039105A40ECE2232F9FB54A40
757;MULTIPOLYGON (((104.24836261388 53.4272686458057,104.248142018138 53.4275603783047,104.246737737924 53.427226969571,104.245790790347 53.4283554193476,104.246285785672 53.4281085735187,104.246920670979 53.4279643123057,104.24699061597 53.4278585204383,104.247141266721 53.427823256424,104.247383384 53.4275122906679,104.247711587421 53.4276629650813,104.248771523061 53.4278905786078,104.248911413044 53.4277399050012,104.248593970391 53.4274609971288,104.24836261388 53.4272686458057)));0106000020E6100000010000000103000000010000000E0000007A0A4E2CE50F5A40BC2B2EBDB0B64A40A22A0F8FE10F5A4029F1684CBAB64A40A5C4148DCA0F5A406923935FAFB64A40B28C4B09BB0F5A40C694B259D4B64A4094BB7425C30F5A4034330143CCB64A40EAA35B8CCD0F5A40A39ADA88C7B64A40A580BAB1CE0F5A40794C6811C4B64A40C2839A29D10F5A40976797E9C2B64A40A5F61D21D50F5A40418705B9B8B64A400FB4B381DA0F5A40075EF8A8BDB64A4047EE64DFEB0F5A408AB1541EC5B64A4002A8222AEE0F5A404F96632EC0B64A40FA33AFF6E80F5A40EB7DBD0AB7B64A407A0A4E2CE50F5A40BC2B2EBDB0B64A40
758;MULTIPOLYGON (((104.244621021898 53.4300042518659,104.243988038804 53.4297774433409,104.243713598582 53.4301651269464,104.244266905482 53.4303418251037,104.244621021898 53.4300042518659)));0106000020E61000000100000001030000000100000005000000D33DEEDEA70F5A40D7731B610AB74A40D1D101809D0F5A4095DA7FF202B74A4003E0EB00990F5A40A70EA0A60FB74A4094A2A811A20F5A40EF75E07015B74A40D33DEEDEA70F5A40D7731B610AB74A40
759;MULTIPOLYGON (((104.245297263033 53.425571505098,104.244907815274 53.4252305924927,104.244727143633 53.4254124128891,104.244552494381 53.4253633693061,104.24437182274 53.42547222206,104.244281486919 53.4255894477909,104.244580598858 53.4257832283925,104.244943949602 53.4258107403816,104.245030270498 53.4257102617264,104.245297263033 53.425571505098)));0106000020E6100000010000000103000000010000000A0000009AA14AF3B20F5A40B140882079B64A40BF48D491AC0F5A40E701C0F46DB64A403996099CA90F5A40E855F8E973B64A40626181BFA60F5A40040B904E72B64A40DDAEB6C9A30F5A40558DAFDF75B64A407655D14EA20F5A406EE40BB779B64A4032556235A70F5A40C790981080B64A4032396329AD0F5A40BD1C62F780B64A406A947193AE0F5A40DFD781AC7DB64A409AA14AF3B20F5A40B140882079B64A40
760;MULTIPOLYGON (((103.799707664178 51.6301459870705,103.80008560685 51.6299030053844,103.801678365251 51.6290902640807,103.803649066324 51.6287299720405,103.805795240779 51.6284115720418,103.805835734637 51.628277508216,103.804958367721 51.6277663862453,103.803541082703 51.6276239413913,103.800989969671 51.6280847907722,103.797588485628 51.6278166607928,103.795766262033 51.627565287498,103.794915891022 51.6279004515816,103.794753915592 51.6282523712045,103.795185850073 51.6297019161082,103.796022723132 51.6303889674551,103.797048567525 51.6304895106818,103.799707664178 51.6301459870705)));0106000020E6100000010000000103000000010000001100000053000E692EF359403316AB9FA8D04940F3DA429A34F3594099E363A9A0D049407B2AC6B24EF35940B43A9F0786D04940A4547EFC6EF35940E8F645397AD04940C59A332692F359407A2C57CA6FD04940B38D0BD092F35940D04CBB656BD0494035001A7084F35940D03921A65AD04940EBCC93376DF359402B3B37FB55D049404D0A6F6B43F35940A5BD191565D049400F5C93B00BF3594098FEDC4B5CD0494048AC9DD5EDF2594052F4300F54D04940A7C0E6E6DFF25940E357C00A5FD049407AF5863FDDF2594099FADD926AD049408D133153E4F25940E6F487129AD0494063AE4A09F2F259404B7DEF95B0D04940FCB5FED702F35940B86C5AE1B3D0494053000E692EF359403316AB9FA8D04940
761;MULTIPOLYGON (((103.797291530671 51.6267273664557,103.801637871393 51.6256045279956,103.806240673214 51.6242051307194,103.805133841104 51.6241716116924,103.802542234214 51.6231827892583,103.801556883678 51.6228559703258,103.800585031094 51.6226045695452,103.799181244029 51.6231241296232,103.797075563431 51.624188371209,103.797332024529 51.6248084689697,103.797709967201 51.6253196242649,103.797291530671 51.6267273664557)));0106000020E6100000010000000103000000010000000C00000006670ED306F35940BC37339A38D049408D37EE084EF359403DFC25CF13D04940300A7B7299F35940B63727F4E5CF4940731C175087F35940BDA7F9DAE4CF4940E8661ADA5CF35940B1A52174C4CF4940F7513EB54CF35940765593BEB9CF4940D18DFFC83CF35940B644AC81B1CF494098AB16C925F35940410A0F88C2CF49401F58394903F359406E719067E5CF4940F459E67C07F359408D3E52B9F9CF494094341BAE0DF35940E3E133790AD0494006670ED306F35940BC37339A38D04940
762;MULTIPOLYGON (((103.806767093363 51.6240710544631,103.809682651114 51.6233084882209,103.807765941852 51.6196630769265,103.805781742827 51.6207860624221,103.806767093363 51.6240710544631)));0106000020E61000000100000001030000000100000005000000EB5E7212A2F359404EA6708FE1CF494016AB2ED7D1F359402E1D9292C8CF4940EDC4EB6FB2F3594012F8A41E51CF4940F94996ED91F3594030F5EDEA75CF4940EB5E7212A2F359404EA6708FE1CF4940
763;MULTIPOLYGON (((103.810236067169 51.6231660293703,103.813529567592 51.6220263424637,103.815378787091 51.6209201483853,103.817484467689 51.6200318214969,103.818996238375 51.619260806705,103.819900601196 51.6189171980671,103.820197556152 51.6190345281384,103.821142412831 51.6188501521759,103.820966939448 51.6184311131115,103.820629490634 51.6181629260797,103.820427021346 51.6185233020377,103.817997389886 51.6172996883106,103.817470969737 51.6179198802132,103.816404631485 51.6173751175082,103.81621566015 51.6170314945927,103.815446276854 51.6171572105953,103.813394588066 51.6176014043489,103.811734339902 51.6185149212339,103.812179772336 51.6191937613214,103.809601663399 51.6200737240994,103.809480181826 51.6200234409718,103.808562321052 51.6204005630711,103.809412692063 51.6222358458807,103.810236067169 51.6231660293703)));0106000020E61000000100000001030000000100000018000000F4A160E8DAF35940D30F8AE7C3CF4940BFC851DE10F45940E810278F9ECF49401D1A822A2FF45940055FB94F7ACF4940956D5FAA51F459407DE7E5335DCF494087D7326F6AF459400C3F28F043CF4940E2065F4079F45940A950C2AD38CF4940A5FBE31D7EF4594080B9FE853CCF4940EE1DE8988DF459402D5C567B36CF4940B001EBB88AF4594046D22EC028CF4940FF198E3185F45940558E77F61FCF4940E45B56E081F459406E0885C52BCF49408571B9115AF4594001901AAD03CF4940CA1CC27151F459402F88A6FF17CF4940FC2136F93FF45940EC87D92506CF4940F2B49BE03CF4594057F054E3FACE4940E8AE944530F45940ABFFE901FFCE4940299F2CA80EF4594034D214900DCF4940D5BA9674F3F35940D164377F2BCF4940F929DEC0FAF359409E61BDBD41CF49407FC57E83D0F35940D40E67935ECF4940FBECF685CEF3594017DD98ED5CCF49408E6C2D7CBFF35940BA67204969CF49403058E46ACDF359406F3A986CA5CF4940F4A160E8DAF35940D30F8AE7C3CF4940
764;MULTIPOLYGON (((104.623908980014 51.4706736541223,104.623984694205 51.4704206854763,104.625017160452 51.4689199951761,104.624597290845 51.4687999378197,104.623406513107 51.4704849996718,104.623908980014 51.4706736541223)));0106000020E61000000100000001030000000100000006000000D035EE1FEE275A40A5C5C7083FBC49402AB47F5DEF275A40C6BDB9BE36BC494021E5F94700285A4065DC059205BC49405E56EA66F9275A40B7A6E8A201BC49401C7A6EE4E5275A40AA6C3BDA38BC4940D035EE1FEE275A40A5C5C7083FBC4940
765;MULTIPOLYGON (((103.999781497317 51.5604361930585,103.998933193386 51.5599006112299,103.998779355886 51.5600372398467,103.998915611957 51.5601766006129,103.999078240172 51.560307763297,103.99923647303 51.5606848539063,103.999781497317 51.5604361930585)));0106000020E61000000100000001030000000100000007000000D687886BFCFF59402B57885FBCC74940D41E7D85EEFF5940151FBFD2AAC74940D25C3F00ECFF594083D7DE4CAFC749406D34BF3BEEFF5940F5CEE9DDB3C74940C6EBDBE5F0FF59401B872F2AB8C749409728897DF3FF5940EF717385C4C74940D687886BFCFF59402B57885FBCC74940
766;MULTIPOLYGON (((104.312179569856 51.4852540399656,104.312807469882 51.4855979332367,104.313265156045 51.4853718119258,104.312909598199 51.4851645330724,104.312724254216 51.485009073314,104.312179569856 51.4852540399656)));0106000020E61000000100000001030000000100000006000000B2C004C0FA135A40BAF3EBCD1CBE49409D459F0905145A40DF20B51228BE4940230C4C890C145A40904FDDA920BE4940A1B7FAB506145A40CF5C15DF19BE4940842197AC03145A40CD12FEC614BE4940B2C004C0FA135A40BAF3EBCD1CBE4940
767;MULTIPOLYGON (((104.018987119883 51.7573723874662,104.019192644757 51.7574064967443,104.019340086514 51.7573926686617,104.019381787213 51.7574525903225,104.019356468932 51.757503293204,104.019459231368 51.7574913088917,104.019509867932 51.7573613249921,104.019538164834 51.7571649656258,104.019325193407 51.7571363874309,104.019039245757 51.7571409968184,104.018987119883 51.7573723874662)));0106000020E6100000010000000103000000010000000B00000055BCC01537015A40C7871194F1E049408663C9733A015A40B9A532B2F2E0494016C533DE3C015A40EB10333EF2E04940F28D1B8D3D015A4052DADB34F4E04940DB41EA223D015A4035762FDEF5E049402D95EED13E015A40D858A779F5E04940E72D51A63F015A40530C4537F1E0494019BF001D40015A40178516C8EAE04940016BBC9F3C015A404B505BD8E9E049407A7762F037015A40DFE505FFE9E0494055BCC01537015A40C7871194F1E04940
768;MULTIPOLYGON (((104.059854901096 51.5357528017255,104.058487974419 51.5342181527395,104.056370905053 51.5348714218083,104.056604282778 51.5351513913963,104.054237165849 51.5360535039103,104.055070657725 51.536012027865,104.055787460739 51.5368415415902,104.057787841243 51.5363023593885,104.058104568156 51.5363645730454,104.059854901096 51.5357528017255)));0106000020E6100000010000000103000000010000000A0000009CADA6A9D4035A4061133D8C93C44940B0555844BE035A400C79AB4261C449408269B6949B035A40A71DB0AA76C4494015D691679F035A405E3A3ED77FC449402663299F78035A40B919B6669DC449407A79144786035A40AEF8C80A9CC44940A8D9910592035A40CF214039B7C44940B00FC6CBB2035A40AE2B438EA5C449409BFE38FCB7035A4043FB2598A7C449409CADA6A9D4035A4061133D8C93C44940
769;MULTIPOLYGON (((104.463968366693 51.8006221528209,104.463861806925 51.8004604064638,104.463718919963 51.7999556941936,104.463544549434 51.7999452104961,104.463534862182 51.8000215916653,104.463559080311 51.8002941665478,104.463718919963 51.8005233078938,104.463968366693 51.8006221528209)));0106000020E61000000100000001030000000100000008000000CC5460A8B11D5A40D16865C97AE64940CEA66EE9AF1D5A40A0C0917C75E64940C3F11E92AD1D5A40BE67BCF264E64940B803C2B6AA1D5A4017D6CA9A64E649402A68208EAA1D5A40EE25861B67E64940C66CB4F3AA1D5A404E400C0A70E64940C3F11E92AD1D5A40788B398C77E64940CC5460A8B11D5A40D16865C97AE64940
770;MULTIPOLYGON (((98.1021676685216 55.9554652887712,98.1046205152202 55.9544262416145,98.1039863191156 55.9538048885325,98.1035013456239 55.953381945016,98.1020184459088 55.9532514059605,98.1020650779753 55.9537683380407,98.1019997930822 55.9548909445439,98.1021676685216 55.9554652887712)));0106000020E6100000010000000103000000010000000800000091C042EA8986584025DEC3AF4CFA4B4022D73E1AB2865840D8169BA32AFA4B404FF53BB6A78658408A81514716FA4B40FCA21BC49F8658406538696B08FA4B401731607887865840B2BB5E2404FA4B40EDFDF63B888658402CECB51415FA4B4028DF232A878658400308D1DD39FA4B4091C042EA8986584025DEC3AF4CFA4B40
771;MULTIPOLYGON (((98.0284136417402 55.8893119964303,98.0404300345554 55.8891403090593,98.0403534970216 55.8844615358369,98.0370623830658 55.8842898270078,98.0366031578627 55.8829590578273,98.0277248039355 55.8830019865775,98.0284136417402 55.8893119964303)));0106000020E6100000010000000103000000010000000700000034827387D1815840E74DBAF9D4F14B40430CDB6796825840867B8259CFF14B402B7FD52695825840A57E1D0936F14B407CCBE63A5F8258408D97B76830F14B40D77CC5B457825840A1896ACD04F14B40398C413EC6815840A253873506F14B4034827387D1815840E74DBAF9D4F14B40
772;MULTIPOLYGON (((98.0066539014643 55.8590491678183,98.0067506876511 55.8590310613547,98.0066055083708 55.8556540583439,98.0033309090477 55.8554186530895,98.0031212056428 55.8561972957959,97.9976850481459 55.8559890556703,97.9970881999934 55.8574376595091,97.9970236758689 55.8579446580937,97.9976043929902 55.8585331302976,97.9999433925067 55.8588318896976,98.0039761502937 55.8590129548826,98.0066539014643 55.8590491678183)));0106000020E6100000010000000103000000010000000C000000854B7C046D805840C2B7B852F5ED4B40F8AB6F9A6E8058402062D5BAF4ED4B40449B82396C8058406CA37A1286ED4B40415BD8923680584032B4C15B7EED4B403C0A492333805840FB2E7CDF97ED4B40AB5F6312DA7F58403FEBA30C91ED4B40BF8C064BD07F5840A6F96884C0ED4B40754C643CCF7F58402A256C21D1ED4B40498F18C0D87F58409294E269E4ED4B40B92A9212FF7F5840AC810F34EEED4B406DDE2E2541805840D207F222F4ED4B40854B7C046D805840C2B7B852F5ED4B40
773;MULTIPOLYGON (((97.8513123240176 55.9726176169345,97.8530683679969 55.9725973558369,97.8536476814747 55.9723744830627,97.8547338942454 55.9722529155538,97.8547882048839 55.971888210735,97.86025547583 55.9717058570363,97.8607804786692 55.9706623721182,97.8611425495928 55.9698518789761,97.8610339283157 55.9689805799119,97.8601649580991 55.9686968969127,97.8601287510068 55.9682612368284,97.8595313339828 55.9681599198267,97.8562907992168 55.9690211058848,97.8553132077231 55.9687475547437,97.8536295779285 55.9689400538965,97.8508959424555 55.969335180736,97.8513123240176 55.9726176169345)));0106000020E610000001000000010300000001000000110000009795AFE67B765840A21FECBB7EFC4B401F7311AC987658406FBFF5117EFC4B405D8FE229A27658400F1C5EC476FC4B4045A4CAF5B376584043DF95C872FC4B40E83E96D9B4765840C63C38D566FC4B4044B9FB6C0E775840BAA686DB60FC4B40D83A0107177758404CDA23AA3EFC4B407DECA3F51C77584050153B1B24FC4B4031B70C2E1B77584022973E8E07FC4B40DB0C53F10C77584005FD8942FEFB4B401BFB75590C775840CC14F5FBEFFB4B40FA55B68F02775840117A0CAAECFB4B401EA0EC77CD765840597433E208FC4B407CC09B73BD76584022DA7CEBFFFB4B407A06F4DDA17658408EA2493A06FC4B404F49411475765840CB0FDA2C13FC4B409795AFE67B765840A21FECBB7EFC4B40
774;MULTIPOLYGON (((97.8461166062642 55.942528331486,97.8490131736528 55.9418490511179,97.857322701349 55.9417071104317,97.864202048897 55.9412610077458,97.8643106701741 55.9386552598587,97.8565985595018 55.9384828890311,97.854896826161 55.9382496802201,97.8533399211896 55.9386552598587,97.8520545694109 55.9391115318761,97.845790742433 55.9393244569783,97.8461166062642 55.942528331486)));0106000020E6100000010000000103000000010000000B000000772044C62676584096A4B3C4A4F84B4091AD593B56765840F6287C828EF84B40641A0960DE7658407FDBCCDB89F84B4086491C164F77584055A29E3D7BF84B40D37EB3DD50775840DFA705DB25F84B401AB7C382D2765840411F123520F84B4034742DA1B67658408F03C69018F84B405B780B1F9D765840DFA705DB25F84B40BD81E30F88765840275A82CE34F84B4098807E6F217658400287A7C83BF84B40772044C62676584096A4B3C4A4F84B40
